invoice_id,msme_company,buyer_name,buyer_sector,invoice_date,due_date,paid_date,invoice_amount,payment_delay_days,is_paid,monthly_fixed_cost,cash_reserves,avg_monthly_revenue,buyer_risk_level,post_legal_notice
INV-2024-00172,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-02-09,2024-03-10,2024-04-26,133573,47,1,326225,2155144,1076778,medium,0
INV-2024-00173,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-20,2024-07-20,2024-09-02,70579,44,1,326225,2155144,1076778,medium,0
INV-2024-00174,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-11,2024-04-10,2024-05-29,87076,49,1,326225,2155144,1076778,high,0
INV-2024-00175,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-19,2024-04-18,2024-06-09,99854,52,1,326225,2155144,1076778,medium,0
INV-2024-00176,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-27,2024-08-26,2024-10-21,86218,56,1,326225,2155144,1076778,medium,0
INV-2024-00177,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-01,2024-03-02,2024-05-13,179306,72,1,326225,2155144,1076778,high,0
INV-2024-00178,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-26,2024-11-25,,159144,180,0,326225,2155144,1076778,high,1
INV-2024-00179,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-21,2024-11-20,,59722,180,0,326225,2155144,1076778,low,1
INV-2024-00180,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-29,2024-07-29,2024-08-31,86454,33,1,326225,2155144,1076778,medium,0
INV-2024-00181,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-08-02,2024-09-01,2024-10-11,67790,40,1,326225,2155144,1076778,low,0
INV-2024-00182,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-04,2024-12-04,2025-02-06,155105,64,1,326225,2155144,1076778,high,1
INV-2024-00183,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-19,2024-06-18,,209507,180,0,326225,2155144,1076778,high,0
INV-2024-00184,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-06-21,2024-07-21,2024-08-28,100602,38,1,326225,2155144,1076778,medium,0
INV-2024-00185,Ayesha Plastics,National Packaging House,Packaging,2024-03-25,2024-04-24,2024-05-19,71758,25,1,326225,2155144,1076778,low,0
INV-2024-00186,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-14,2024-12-14,2025-01-26,95612,43,1,326225,2155144,1076778,medium,1
INV-2024-00187,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-10-30,2024-11-29,,131278,180,0,326225,2155144,1076778,medium,1
INV-2024-00188,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-25,2024-12-25,2025-01-15,92297,21,1,326225,2155144,1076778,low,1
INV-2024-00189,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-03,2024-05-03,2024-07-20,179892,78,1,326225,2155144,1076778,high,0
INV-2024-00190,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-18,2024-05-18,2024-07-09,284490,52,1,326225,2155144,1076778,high,0
INV-2024-00191,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-13,2024-08-12,2024-10-15,111411,64,1,326225,2155144,1076778,high,0
INV-2024-00192,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-03,2024-09-02,2024-11-06,60044,65,1,326225,2155144,1076778,high,0
INV-2024-00193,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-10,2024-02-09,2024-04-06,98430,57,1,326225,2155144,1076778,medium,0
INV-2024-00194,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-28,2024-07-28,,158670,180,0,326225,2155144,1076778,high,0
INV-2024-00195,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-11-29,2024-12-29,2025-03-13,183016,74,1,326225,2155144,1076778,high,1
INV-2024-00196,Ayesha Plastics,National Packaging House,Packaging,2024-04-12,2024-05-12,2024-06-17,53828,36,1,326225,2155144,1076778,low,0
INV-2024-00197,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-02,2024-06-01,2024-09-16,92190,107,1,326225,2155144,1076778,high,0
INV-2024-00198,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-15,2024-11-14,2025-01-03,213074,50,1,326225,2155144,1076778,high,1
INV-2024-00199,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-05-11,2024-06-10,2024-08-22,65040,73,1,326225,2155144,1076778,medium,0
INV-2024-00200,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-06,2024-12-06,2025-02-21,154845,77,1,326225,2155144,1076778,high,1
INV-2024-00201,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-24,2024-04-23,2024-06-10,88250,48,1,326225,2155144,1076778,high,0
INV-2024-00202,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-14,2024-02-13,2024-04-11,160235,58,1,326225,2155144,1076778,high,0
INV-2024-00203,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-11,2024-08-10,2024-10-23,152496,74,1,326225,2155144,1076778,high,0
INV-2024-00204,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-08,2024-03-09,2024-04-04,43985,26,1,326225,2155144,1076778,low,0
INV-2024-00205,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-04,2024-06-03,2024-08-26,149811,84,1,326225,2155144,1076778,high,0
INV-2024-00206,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-16,2025-01-15,2025-02-23,149906,39,1,326225,2155144,1076778,medium,1
INV-2024-00207,Ayesha Plastics,National Packaging House,Packaging,2024-10-16,2024-11-15,2024-12-28,42385,43,1,326225,2155144,1076778,low,1
INV-2024-00208,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-07,2024-09-06,2024-10-05,103307,29,1,326225,2155144,1076778,medium,0
INV-2024-00209,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-27,2024-12-27,2025-01-24,83267,28,1,326225,2155144,1076778,low,1
INV-2024-00210,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-07,2024-10-07,2024-11-18,103585,42,1,326225,2155144,1076778,medium,1
INV-2024-00211,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-21,2024-12-21,2025-03-17,252733,86,1,326225,2155144,1076778,high,1
INV-2024-00212,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-19,2024-04-18,2024-07-06,162551,79,1,326225,2155144,1076778,high,0
INV-2024-00213,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-29,2024-12-29,2025-03-24,207268,85,1,326225,2155144,1076778,high,1
INV-2024-00214,Ayesha Plastics,National Packaging House,Packaging,2024-10-02,2024-11-01,2024-12-09,52631,38,1,326225,2155144,1076778,low,1
INV-2024-00215,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-30,2024-11-29,2025-01-06,227921,38,1,326225,2155144,1076778,high,1
INV-2024-00216,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-14,2024-03-15,2024-04-22,97669,38,1,326225,2155144,1076778,high,0
INV-2024-00217,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-08-25,2024-09-24,2024-10-27,55958,33,1,326225,2155144,1076778,low,0
INV-2024-00218,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-21,2024-07-21,2024-10-05,205094,76,1,326225,2155144,1076778,high,0
INV-2024-00219,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-03,2024-05-03,2024-06-16,256430,44,1,326225,2155144,1076778,high,0
INV-2024-00220,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-12,2024-06-11,2024-07-22,45932,41,1,326225,2155144,1076778,medium,0
INV-2024-00221,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-25,2025-01-24,2025-03-22,177282,57,1,326225,2155144,1076778,high,1
INV-2024-00222,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-21,2024-10-21,2024-12-16,66965,56,1,326225,2155144,1076778,high,1
INV-2024-00223,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-27,2024-08-26,2024-11-09,109776,75,1,326225,2155144,1076778,high,0
INV-2024-00224,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-19,2025-01-18,2025-02-13,104164,26,1,326225,2155144,1076778,medium,1
INV-2024-00225,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-17,2024-09-16,2024-10-26,107014,40,1,326225,2155144,1076778,medium,0
INV-2024-00226,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-23,2024-05-23,2024-08-10,171866,79,1,326225,2155144,1076778,high,0
INV-2024-00227,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-05,2025-01-04,2025-02-17,70356,44,1,326225,2155144,1076778,medium,1
INV-2024-00228,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-28,2024-10-28,2024-11-18,52046,21,1,326225,2155144,1076778,low,1
INV-2024-00229,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-08,2024-11-07,2024-11-26,58394,19,1,326225,2155144,1076778,low,1
INV-2024-00230,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-18,2024-06-17,2024-07-17,68927,30,1,326225,2155144,1076778,medium,0
INV-2024-00231,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-08,2024-05-08,2024-06-19,119294,42,1,326225,2155144,1076778,medium,0
INV-2024-00232,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-19,2025-01-18,2025-03-03,66005,44,1,326225,2155144,1076778,medium,1
INV-2024-00233,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-04,2024-10-04,2024-12-04,169383,61,1,326225,2155144,1076778,high,1
INV-2024-00234,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-25,2024-10-25,2024-12-11,110354,47,1,326225,2155144,1076778,medium,1
INV-2024-00235,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-09,2024-05-09,2024-06-14,69389,36,1,326225,2155144,1076778,medium,0
INV-2024-00236,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-03,2024-07-03,2024-08-05,133997,33,1,326225,2155144,1076778,high,0
INV-2024-00237,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-20,2024-06-19,,84392,180,0,326225,2155144,1076778,high,0
INV-2024-00238,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-29,2024-06-28,2024-08-02,136124,35,1,326225,2155144,1076778,medium,0
INV-2024-00239,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-08,2024-10-08,,91531,180,0,326225,2155144,1076778,medium,1
INV-2024-00240,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-25,2024-06-24,2024-09-13,328944,81,1,326225,2155144,1076778,high,0
INV-2024-00241,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-04-04,2024-05-04,2024-06-15,154243,42,1,326225,2155144,1076778,high,0
INV-2024-00242,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-01,2024-10-01,2024-11-14,47871,44,1,326225,2155144,1076778,medium,1
INV-2024-00243,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-08,2024-10-08,2024-11-04,64872,27,1,326225,2155144,1076778,medium,1
INV-2024-00244,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-28,2024-02-27,2024-04-22,119137,55,1,326225,2155144,1076778,high,0
INV-2024-00245,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-04,2024-07-04,2024-10-02,212485,90,1,326225,2155144,1076778,high,0
INV-2024-00246,Ayesha Plastics,National Packaging House,Packaging,2024-10-12,2024-11-11,2024-12-26,69856,45,1,326225,2155144,1076778,low,1
INV-2024-00247,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-12,2024-12-12,2025-02-02,178868,52,1,326225,2155144,1076778,high,1
INV-2024-00248,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-08-18,2024-09-17,2024-11-22,228540,66,1,326225,2155144,1076778,high,0
INV-2024-00249,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-28,2024-11-27,2025-01-20,113323,54,1,326225,2155144,1076778,high,1
INV-2024-00250,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-13,2024-12-13,2025-01-10,62487,28,1,326225,2155144,1076778,medium,1
INV-2024-00251,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-20,2024-03-21,2024-06-17,201677,88,1,326225,2155144,1076778,high,0
INV-2024-00252,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-18,2024-05-18,2024-08-11,89057,85,1,326225,2155144,1076778,high,0
INV-2024-00253,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-02,2024-06-01,2024-08-06,118974,66,1,326225,2155144,1076778,high,0
INV-2024-00254,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-02,2024-02-01,2024-03-24,145380,52,1,326225,2155144,1076778,high,0
INV-2024-00255,Ayesha Plastics,Shree Retail Distributors,Retail,2024-08-28,2024-09-27,2024-10-30,80970,33,1,326225,2155144,1076778,medium,0
INV-2024-00256,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-27,2025-01-26,2025-03-31,188522,64,1,326225,2155144,1076778,high,1
INV-2024-00257,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-02-06,2024-03-07,2024-04-03,89026,27,1,326225,2155144,1076778,medium,0
INV-2024-00258,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-16,2024-12-16,2025-02-01,80580,47,1,326225,2155144,1076778,medium,1
INV-2024-00259,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-11,2024-05-11,2024-06-30,200045,50,1,326225,2155144,1076778,high,0
INV-2024-00260,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-27,2024-12-27,2025-02-14,81986,49,1,326225,2155144,1076778,medium,1
INV-2024-00261,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-13,2024-04-12,2024-07-05,78223,84,1,326225,2155144,1076778,high,0
INV-2024-00262,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-06,2024-07-06,2024-08-07,50060,32,1,326225,2155144,1076778,low,0
INV-2024-00263,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-27,2024-06-26,2024-08-02,136837,37,1,326225,2155144,1076778,high,0
INV-2024-00264,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-06-04,2024-07-04,2024-08-11,54311,38,1,326225,2155144,1076778,medium,0
INV-2024-00265,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-13,2024-10-13,2024-11-09,101493,27,1,326225,2155144,1076778,medium,1
INV-2024-00266,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-11-02,2024-12-02,2025-02-08,170543,68,1,326225,2155144,1076778,high,1
INV-2024-00267,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-05,2024-12-05,2025-01-20,171696,46,1,326225,2155144,1076778,high,1
INV-2024-00268,Ayesha Plastics,National Packaging House,Packaging,2024-12-11,2025-01-10,2025-02-11,58266,32,1,326225,2155144,1076778,low,1
INV-2024-00269,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-11,2024-02-10,2024-04-01,121281,51,1,326225,2155144,1076778,high,0
INV-2024-00270,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-17,2024-06-16,2024-07-09,75094,23,1,326225,2155144,1076778,low,0
INV-2024-00271,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-30,2024-04-29,2024-06-16,216784,48,1,326225,2155144,1076778,high,0
INV-2024-00272,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-22,2024-06-21,2024-09-29,166192,100,1,326225,2155144,1076778,high,0
INV-2024-00273,Ayesha Plastics,National Packaging House,Packaging,2024-11-21,2024-12-21,2025-01-14,25510,24,1,326225,2155144,1076778,low,1
INV-2024-00274,Ayesha Plastics,Shree Retail Distributors,Retail,2024-08-28,2024-09-27,2024-11-05,91541,39,1,326225,2155144,1076778,medium,0
INV-2024-00275,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-09,2025-01-08,2025-02-12,87422,35,1,326225,2155144,1076778,medium,1
INV-2024-00276,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-29,2024-08-28,2024-10-03,97164,36,1,326225,2155144,1076778,medium,0
INV-2024-00277,Ayesha Plastics,National Packaging House,Packaging,2024-07-24,2024-08-23,2024-09-26,91020,34,1,326225,2155144,1076778,low,0
INV-2024-00278,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-20,2024-09-19,2024-11-25,158504,67,1,326225,2155144,1076778,high,0
INV-2024-00279,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-29,2024-03-30,2024-05-20,138057,51,1,326225,2155144,1076778,high,0
INV-2024-00280,Ayesha Plastics,National Packaging House,Packaging,2024-09-20,2024-10-20,,77100,180,0,326225,2155144,1076778,low,1
INV-2024-00281,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-04,2024-11-03,2024-12-17,64346,44,1,326225,2155144,1076778,low,1
INV-2024-00282,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-22,2024-10-22,2024-11-16,73066,25,1,326225,2155144,1076778,low,1
INV-2024-00283,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-11-16,2024-12-16,2025-01-09,78018,24,1,326225,2155144,1076778,low,1
INV-2024-00284,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-16,2024-06-15,2024-07-04,29428,19,1,326225,2155144,1076778,low,0
INV-2024-00285,Ayesha Plastics,National Packaging House,Packaging,2024-08-12,2024-09-11,2024-10-09,36325,28,1,326225,2155144,1076778,low,0
INV-2024-00286,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-15,2024-02-14,2024-05-08,160828,84,1,326225,2155144,1076778,high,0
INV-2024-00287,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-05-02,2024-06-01,2024-07-22,136442,51,1,326225,2155144,1076778,medium,0
INV-2024-00288,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-08,2024-02-07,2024-02-17,72441,10,1,326225,2155144,1076778,low,0
INV-2024-00289,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-28,2024-03-29,2024-06-13,186780,76,1,326225,2155144,1076778,high,0
INV-2024-00290,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-19,2024-04-18,2024-07-09,101070,82,1,326225,2155144,1076778,high,0
INV-2024-00291,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-09-17,2024-10-17,2024-12-05,136847,49,1,326225,2155144,1076778,medium,1
INV-2024-00292,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-04,2024-10-04,2025-01-06,188475,94,1,326225,2155144,1076778,high,1
INV-2024-00293,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-09,2024-11-08,2024-12-22,83637,44,1,326225,2155144,1076778,medium,1
INV-2024-00294,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-02,2024-12-02,2024-12-29,83515,27,1,326225,2155144,1076778,medium,1
INV-2024-00295,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-05,2024-03-06,2024-05-04,178213,59,1,326225,2155144,1076778,high,0
INV-2024-00296,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-31,2024-08-30,2024-10-06,81431,37,1,326225,2155144,1076778,medium,0
INV-2024-00297,Ayesha Plastics,National Packaging House,Packaging,2024-05-16,2024-06-15,2024-07-20,78621,35,1,326225,2155144,1076778,low,0
INV-2024-00298,Ayesha Plastics,National Packaging House,Packaging,2024-06-01,2024-07-01,2024-07-28,88675,27,1,326225,2155144,1076778,low,0
INV-2024-00299,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-03,2025-01-02,2025-01-28,88253,26,1,326225,2155144,1076778,medium,1
INV-2024-00300,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-10-02,2024-11-01,2024-12-13,83892,42,1,326225,2155144,1076778,medium,1
INV-2024-00301,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-05,2024-11-04,2024-11-24,71354,20,1,326225,2155144,1076778,low,1
INV-2024-00302,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-04-06,2024-05-06,2024-07-24,199132,79,1,326225,2155144,1076778,high,0
INV-2024-00303,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-15,2024-08-14,2024-11-30,161537,108,1,326225,2155144,1076778,high,0
INV-2024-00304,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-23,2024-02-22,2024-03-22,64524,29,1,326225,2155144,1076778,medium,0
INV-2024-00305,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-14,2024-08-13,2024-11-08,86063,87,1,326225,2155144,1076778,high,0
INV-2024-00306,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-29,2024-12-29,2025-02-24,189446,57,1,326225,2155144,1076778,high,1
INV-2024-00307,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-19,2024-02-18,2024-04-12,156198,54,1,326225,2155144,1076778,high,0
INV-2024-00308,Ayesha Plastics,National Packaging House,Packaging,2024-06-18,2024-07-18,2024-08-20,114023,33,1,326225,2155144,1076778,low,0
INV-2024-00309,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-13,2024-09-12,2024-12-09,149375,88,1,326225,2155144,1076778,high,0
INV-2024-00310,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-08,2024-02-07,2024-04-05,141835,58,1,326225,2155144,1076778,medium,0
INV-2024-00311,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-01,2024-12-31,2025-03-06,124428,65,1,326225,2155144,1076778,high,1
INV-2024-00312,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-15,2024-06-14,2024-08-08,117640,55,1,326225,2155144,1076778,medium,0
INV-2024-00313,Ayesha Plastics,Shree Retail Distributors,Retail,2024-11-28,2024-12-28,2025-02-02,111863,36,1,326225,2155144,1076778,medium,1
INV-2024-00314,Ayesha Plastics,National Packaging House,Packaging,2024-12-11,2025-01-10,2025-02-09,52187,30,1,326225,2155144,1076778,low,1
INV-2024-00315,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-06-11,2024-07-11,2024-08-31,96393,51,1,326225,2155144,1076778,medium,0
INV-2024-00316,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-06,2024-10-06,,83839,180,0,326225,2155144,1076778,high,1
INV-2024-00317,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-05,2024-03-06,2024-05-12,138679,67,1,326225,2155144,1076778,high,0
INV-2024-00318,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-05-27,2024-06-26,2024-07-27,114455,31,1,326225,2155144,1076778,high,0
